city_development_index,relevent_experience,enrolled_university,education_level,major_discipline,experience,last_new_job,training_hours,training_hours_log,target
0.855,1,0,0.0,0,3,0,161,5.087596335232384,0.0
0.897,0,0,1.0,0,3,0,11,2.4849066497880004,0.0
0.8270000000000001,1,0,0.0,0,3,2,6,1.9459101490553132,0.0
0.624,0,1,0.0,0,3,0,72,4.290459441148391,1.0
0.794,1,0,1.0,1,3,0,182,5.209486152841421,0.0
0.939,1,0,0.0,0,0,1,67,4.219507705176107,0.0
0.527,0,0,0.0,0,3,0,50,3.9318256327243257,0.0
0.884,0,2,0.0,0,1,0,16,2.833213344056216,0.0
0.91,1,0,0.0,0,0,1,38,3.6635616461296463,0.0
0.92,1,0,0.0,4,1,0,98,4.59511985013459,0.0
0.698,0,2,0.0,0,2,2,7,2.0794415416798357,1.0
0.92,0,1,0.0,0,3,0,88,4.48863636973214,0.0
0.884,1,0,1.0,0,2,2,112,4.727387818712341,0.0
0.7659999999999999,1,1,0.0,0,3,3,30,3.4339872044851463,1.0
0.738,1,0,0.0,0,3,0,9,2.302585092994046,0.0
0.855,0,1,2.0,2,2,0,36,3.6109179126442243,0.0
0.91,1,0,0.0,0,3,3,24,3.2188758248682006,0.0
0.92,1,0,1.0,1,3,0,28,3.367295829986474,0.0
0.878,1,2,0.0,0,3,0,166,5.117993812416755,0.0
0.624,1,1,1.0,0,3,2,61,4.127134385045092,1.0
0.762,1,0,0.0,0,0,3,24,3.2188758248682006,0.0
0.91,0,1,0.0,0,3,0,8,2.1972245773362196,1.0
0.903,1,0,0.0,0,3,0,133,4.897839799950911,0.0
0.855,1,0,0.0,0,3,1,143,4.969813299576001,0.0
0.878,1,0,0.0,0,0,1,29,3.4011973816621555,0.0
0.92,1,0,0.0,0,3,0,53,3.9889840465642745,0.0
0.92,1,0,0.0,0,3,1,11,2.4849066497880004,1.0
0.624,1,0,0.0,0,2,0,7,2.0794415416798357,0.0
0.762,1,0,0.0,0,3,1,87,4.477336814478207,0.0
0.92,1,0,0.0,0,3,0,18,2.9444389791664403,0.0
0.8270000000000001,1,0,0.0,4,3,0,76,4.343805421853684,1.0
0.624,1,0,0.0,0,3,0,114,4.74493212836325,0.0
0.92,0,1,2.0,2,1,3,56,4.04305126783455,0.0
0.91,1,0,0.0,0,3,1,30,3.4339872044851463,0.0
0.923,1,0,0.0,0,0,1,80,4.394449154672439,0.0
0.7759999999999999,1,1,0.0,0,3,3,52,3.970291913552122,0.0
0.624,1,0,0.0,0,3,0,13,2.6390573296152584,0.0
0.767,1,0,0.0,0,2,3,42,3.7612001156935624,0.0
0.767,1,2,1.0,0,3,0,56,4.04305126783455,1.0
0.624,0,0,,2,3,3,12,2.5649493574615367,1.0
0.836,1,0,1.0,1,3,0,36,3.6109179126442243,0.0
0.926,1,0,1.0,0,0,1,67,4.219507705176107,0.0
0.624,1,0,0.0,0,3,0,13,2.6390573296152584,1.0
0.92,1,0,0.0,0,3,0,100,4.61512051684126,0.0
0.91,1,0,4.0,0,3,0,58,4.07753744390572,0.0
0.624,1,0,0.0,0,3,0,18,2.9444389791664403,1.0
0.624,1,0,1.0,0,3,2,90,4.51085950651685,1.0
0.64,0,0,1.0,0,3,0,59,4.0943445622221,0.0
0.804,1,0,1.0,0,3,2,35,3.58351893845611,0.0
0.802,1,1,0.0,0,3,2,11,2.4849066497880004,0.0
0.624,1,0,0.0,0,2,2,15,2.772588722239781,1.0
0.92,1,0,0.0,2,3,1,206,5.332718793265369,0.0
0.647,1,0,1.0,0,3,0,130,4.875197323201151,0.0
0.92,0,0,0.0,2,3,3,30,3.4339872044851463,0.0
0.939,1,0,1.0,0,0,1,88,4.48863636973214,0.0
0.624,0,0,1.0,3,3,0,18,2.9444389791664403,0.0
0.624,1,0,0.0,0,3,0,41,3.7376696182833684,0.0
0.926,1,2,1.0,0,3,2,16,2.833213344056216,0.0
0.924,1,0,0.0,0,0,1,95,4.564348191467836,0.0
0.624,0,0,0.0,0,3,0,53,3.9889840465642745,0.0
0.92,1,0,0.0,0,0,1,220,5.3981627015177525,1.0
0.855,1,0,1.0,0,0,2,21,3.091042453358316,0.0
0.795,1,0,1.0,0,0,1,94,4.553876891600541,0.0
0.92,1,0,0.0,5,3,3,20,3.044522437723423,0.0
0.5579999999999999,0,0,0.0,0,3,3,47,3.871201010907891,1.0
0.92,1,0,0.0,0,0,2,60,4.110873864173311,0.0
0.624,1,0,0.0,0,3,3,78,4.3694478524670215,1.0
0.92,0,0,0.0,0,2,0,5,1.791759469228055,0.0
0.794,1,0,0.0,2,3,0,20,3.044522437723423,0.0
0.939,1,0,0.0,0,0,3,2,1.0986122886681098,0.0
0.794,1,1,0.0,0,3,1,206,5.332718793265369,0.0
0.855,0,0,2.0,2,3,0,90,4.51085950651685,0.0
0.682,1,0,0.0,0,3,3,25,3.258096538021482,0.0
0.624,1,1,0.0,0,1,0,8,2.1972245773362196,1.0
0.926,1,0,0.0,0,3,2,22,3.1354942159291497,0.0
0.92,1,0,0.0,1,3,1,90,4.51085950651685,0.0
0.91,1,0,0.0,0,3,0,56,4.04305126783455,0.0
0.92,1,1,2.0,2,3,2,81,4.406719247264253,1.0
0.926,1,0,0.0,0,3,0,120,4.795790545596741,0.0
0.624,1,0,0.0,0,2,3,18,2.9444389791664403,1.0
0.887,1,0,2.0,2,0,3,19,2.995732273553991,0.0
0.802,1,1,0.0,0,3,2,314,5.752572638825633,0.0
0.939,0,0,0.0,0,0,2,15,2.772588722239781,0.0
0.91,0,1,0.0,0,3,3,10,2.3978952727983707,0.0
0.754,1,2,0.0,0,3,1,39,3.6888794541139363,0.0
0.624,1,0,1.0,0,3,0,25,3.258096538021482,1.0
0.5579999999999999,0,0,0.0,0,3,0,146,4.990432586778736,1.0
0.624,1,0,0.0,0,3,0,26,3.295836866004329,0.0
0.7959999999999999,1,0,0.0,0,3,1,25,3.258096538021482,0.0
0.92,1,0,0.0,0,0,1,50,3.9318256327243257,1.0
0.92,1,0,0.0,0,3,1,30,3.4339872044851463,0.0
0.698,1,0,0.0,0,3,3,39,3.6888794541139363,0.0
0.624,0,1,2.0,2,3,3,56,4.04305126783455,1.0
0.624,1,0,0.0,0,3,0,82,4.418840607796598,1.0
0.624,1,0,0.0,0,3,2,32,3.4965075614664802,0.0
0.91,1,0,0.0,0,0,0,43,3.784189633918261,1.0
0.55,1,0,0.0,2,3,1,15,2.772588722239781,1.0
0.74,0,0,0.0,0,2,0,21,3.091042453358316,1.0
0.855,1,0,0.0,1,3,2,226,5.424950017481403,0.0
0.92,1,0,0.0,0,3,0,60,4.110873864173311,0.0
0.579,1,0,0.0,0,3,0,9,2.302585092994046,0.0
0.624,1,0,0.0,0,3,0,50,3.9318256327243257,0.0
0.754,0,2,2.0,2,2,0,280,5.638354669333745,1.0
0.91,1,0,0.0,0,3,2,91,4.5217885770490405,0.0
0.624,1,0,1.0,0,1,0,15,2.772588722239781,1.0
0.92,1,1,0.0,0,1,2,14,2.70805020110221,0.0
0.91,1,0,0.0,0,3,0,74,4.31748811353631,0.0
0.624,1,0,0.0,0,3,2,43,3.784189633918261,1.0
0.926,1,0,1.0,0,3,0,52,3.970291913552122,0.0
0.939,0,0,0.0,2,3,0,75,4.330733340286331,0.0
0.624,1,0,0.0,0,3,0,54,4.007333185232471,1.0
0.754,0,2,0.0,0,3,0,50,3.9318256327243257,0.0
0.698,1,0,0.0,0,3,3,100,4.61512051684126,0.0
0.895,1,0,1.0,0,3,0,42,3.7612001156935624,0.0
0.91,1,0,4.0,0,0,3,11,2.4849066497880004,0.0
0.91,1,0,1.0,0,3,2,74,4.31748811353631,0.0
0.802,1,1,2.0,2,3,0,17,2.8903717578961645,0.0
0.89,1,1,0.0,0,3,1,90,4.51085950651685,0.0
0.855,0,0,1.0,0,0,2,234,5.459585514144159,0.0
0.624,0,0,0.0,0,3,3,11,2.4849066497880004,1.0
0.924,1,0,1.0,1,3,0,163,5.099866427824199,0.0
0.91,1,0,0.0,0,3,3,9,2.302585092994046,0.0
0.855,0,0,0.0,2,1,3,36,3.6109179126442243,0.0
0.8270000000000001,1,1,0.0,0,1,0,6,1.9459101490553132,0.0
0.939,1,0,0.0,0,3,1,72,4.290459441148391,0.0
0.926,1,2,0.0,0,3,3,84,4.442651256490317,0.0
0.698,1,0,0.0,0,3,1,24,3.2188758248682006,0.0
0.913,1,0,2.0,2,0,0,77,4.356708826689592,0.0
0.92,1,0,0.0,2,3,1,56,4.04305126783455,0.0
0.804,1,0,0.0,0,3,0,22,3.1354942159291497,0.0
0.92,1,0,0.0,1,3,2,8,2.1972245773362196,0.0
0.865,1,0,1.0,0,0,1,8,2.1972245773362196,0.0
0.92,0,0,0.0,0,0,0,55,4.02535169073515,0.0
0.624,1,1,0.0,0,3,0,74,4.31748811353631,1.0
0.624,0,1,1.0,0,3,0,57,4.060443010546419,1.0
0.624,1,1,0.0,0,3,0,36,3.6109179126442243,0.0
0.92,0,0,0.0,2,3,3,146,4.990432586778736,0.0
0.92,1,0,0.0,0,0,1,151,5.0238805208462765,0.0
0.624,1,0,0.0,0,3,0,4,1.6094379124341003,0.0
0.743,1,0,1.0,2,3,2,102,4.634728988229636,0.0
0.926,1,0,0.0,0,3,3,29,3.4011973816621555,0.0
0.91,1,0,1.0,0,0,2,78,4.3694478524670215,0.0
0.897,1,0,1.0,0,3,1,84,4.442651256490317,0.0
0.624,1,1,0.0,0,3,2,141,4.955827057601261,1.0
0.924,1,1,2.0,2,3,0,41,3.7376696182833684,1.0
0.738,1,1,0.0,0,1,0,13,2.6390573296152584,0.0
0.866,1,0,1.0,0,3,0,30,3.4339872044851463,0.0
0.624,1,0,0.0,0,3,2,104,4.653960350157523,1.0
0.701,0,1,0.0,0,3,0,108,4.6913478822291435,0.0
0.89,1,0,0.0,0,3,3,62,4.143134726391533,0.0
0.91,0,0,,2,3,2,21,3.091042453358316,0.0
0.884,1,0,0.0,0,3,0,98,4.59511985013459,0.0
0.91,1,0,1.0,1,1,0,57,4.060443010546419,0.0
0.92,1,0,0.0,0,0,1,44,3.8066624897703196,1.0
0.92,1,0,1.0,0,0,1,9,2.302585092994046,0.0
0.802,1,1,0.0,0,3,0,4,1.6094379124341003,0.0
0.92,1,0,0.0,0,0,3,53,3.9889840465642745,0.0
0.926,1,0,1.0,0,0,1,108,4.6913478822291435,0.0
0.698,0,0,1.0,0,3,0,98,4.59511985013459,1.0
0.893,1,0,0.0,0,1,0,112,4.727387818712341,0.0
0.893,1,0,1.0,0,3,0,107,4.68213122712422,0.0
0.7659999999999999,1,0,0.0,0,0,0,28,3.367295829986474,1.0
0.926,1,0,1.0,0,0,0,24,3.2188758248682006,0.0
0.767,1,0,0.0,0,0,3,28,3.367295829986474,1.0
0.516,1,1,0.0,0,2,0,15,2.772588722239781,1.0
0.698,0,0,2.0,2,3,3,76,4.343805421853684,0.0
0.92,1,0,0.0,0,3,1,80,4.394449154672439,0.0
0.682,0,1,0.0,0,3,3,32,3.4965075614664802,1.0
0.754,1,0,0.0,0,0,2,96,4.574710978503383,0.0
0.624,0,0,0.0,0,2,0,11,2.4849066497880004,1.0
0.92,1,0,0.0,0,3,1,46,3.8501476017100584,0.0
0.624,1,1,0.0,2,1,0,20,3.044522437723423,0.0
0.913,1,0,0.0,0,3,3,46,3.8501476017100584,0.0
0.92,1,0,,2,3,0,14,2.70805020110221,0.0
0.91,0,1,0.0,0,3,0,44,3.8066624897703196,0.0
0.92,1,0,0.0,0,3,1,27,3.332204510175204,0.0
0.92,1,0,0.0,0,3,1,34,3.5553480614894135,0.0
0.92,1,0,0.0,0,3,3,17,2.8903717578961645,0.0
0.92,0,0,0.0,1,3,3,40,3.713572066704308,0.0
0.624,0,1,1.0,0,3,0,20,3.044522437723423,1.0
0.939,0,1,0.0,0,3,2,31,3.4657359027997265,1.0
0.762,1,0,1.0,0,3,0,45,3.828641396489095,0.0
0.855,0,0,2.0,2,3,0,32,3.4965075614664802,0.0
0.925,1,0,0.0,0,3,2,85,4.454347296253507,0.0
0.6659999999999999,1,0,0.0,0,3,0,110,4.709530201312334,0.0
0.802,1,0,1.0,3,3,2,35,3.58351893845611,0.0
0.762,1,1,0.0,0,3,3,6,1.9459101490553132,0.0
0.92,1,0,1.0,1,3,3,11,2.4849066497880004,0.0
0.804,1,0,1.0,0,0,0,61,4.127134385045092,1.0
0.897,1,0,1.0,0,3,0,91,4.5217885770490405,0.0
0.767,1,0,0.0,1,0,2,28,3.367295829986474,0.0
0.92,1,0,1.0,0,0,2,18,2.9444389791664403,0.0
0.794,1,2,0.0,0,3,0,50,3.9318256327243257,0.0
0.682,0,0,0.0,0,3,0,204,5.3230099791384085,0.0
0.926,0,0,2.0,2,1,2,256,5.54907608489522,0.0
0.92,1,1,0.0,0,3,2,26,3.295836866004329,0.0
0.92,1,0,1.0,1,1,3,168,5.1298987149230735,1.0
0.762,0,0,0.0,2,3,3,26,3.295836866004329,0.0
0.926,1,0,1.0,0,3,1,37,3.6375861597263857,0.0
0.767,0,1,2.0,2,2,2,17,2.8903717578961645,1.0
0.887,1,0,0.0,0,0,3,42,3.7612001156935624,1.0
0.926,0,1,0.0,0,3,3,67,4.219507705176107,0.0
0.91,1,0,0.0,0,3,1,40,3.713572066704308,0.0
0.895,1,0,0.0,0,3,1,14,2.70805020110221,0.0
0.624,0,0,0.0,0,2,0,218,5.389071729816501,0.0
0.698,1,0,2.0,2,3,0,22,3.1354942159291497,1.0
0.91,1,0,0.0,0,3,0,8,2.1972245773362196,0.0
0.92,1,1,1.0,0,3,0,38,3.6635616461296463,0.0
0.624,0,0,0.0,0,3,0,29,3.4011973816621555,0.0
0.915,1,0,0.0,0,3,2,26,3.295836866004329,0.0
0.624,1,0,1.0,0,3,2,22,3.1354942159291497,0.0
0.91,1,0,0.0,0,3,0,50,3.9318256327243257,0.0
0.92,1,0,1.0,0,0,1,120,4.795790545596741,1.0
0.762,1,0,0.0,0,3,0,100,4.61512051684126,0.0
0.624,1,1,0.0,0,2,3,198,5.293304824724492,1.0
0.92,1,0,0.0,2,3,2,18,2.9444389791664403,1.0
0.92,1,0,1.0,0,0,3,80,4.394449154672439,1.0
0.802,0,2,0.0,0,3,0,144,4.976733742420574,1.0
0.754,1,0,1.0,0,0,1,41,3.7376696182833684,0.0
0.92,1,1,1.0,0,3,0,54,4.007333185232471,0.0
0.698,1,1,1.0,0,0,0,28,3.367295829986474,0.0
0.91,1,0,0.0,1,0,0,20,3.044522437723423,0.0
0.878,0,0,0.0,5,3,3,45,3.828641396489095,0.0
0.92,1,1,1.0,0,3,3,55,4.02535169073515,0.0
0.91,1,0,0.0,0,1,3,28,3.367295829986474,0.0
0.939,1,0,1.0,0,3,0,96,4.574710978503383,0.0
0.624,0,1,0.0,0,3,3,18,2.9444389791664403,1.0
0.682,0,1,0.0,0,3,0,42,3.7612001156935624,0.0
0.6890000000000001,1,0,0.0,0,2,3,31,3.4657359027997265,1.0
0.624,1,0,0.0,0,3,2,47,3.871201010907891,1.0
0.939,1,0,1.0,0,3,0,66,4.204692619390966,0.0
0.92,1,0,0.0,0,2,2,8,2.1972245773362196,0.0
0.804,0,0,2.0,2,2,3,94,4.553876891600541,0.0
0.92,1,0,0.0,0,0,1,40,3.713572066704308,1.0
0.884,1,0,0.0,0,3,0,15,2.772588722239781,0.0
0.926,1,0,0.0,0,3,3,53,3.9889840465642745,0.0
0.92,1,0,1.0,0,0,1,42,3.7612001156935624,0.0
0.92,1,0,1.0,0,3,3,8,2.1972245773362196,0.0
0.804,1,0,0.0,0,3,0,182,5.209486152841421,0.0
0.92,1,0,0.0,2,3,0,128,4.859812404361672,0.0
0.92,1,0,0.0,0,1,2,25,3.258096538021482,1.0
0.55,1,1,1.0,0,2,2,37,3.6375861597263857,1.0
0.698,0,0,0.0,2,0,0,85,4.454347296253507,0.0
0.926,1,1,1.0,0,3,0,88,4.48863636973214,0.0
0.624,0,0,0.0,0,3,3,21,3.091042453358316,1.0
0.92,1,0,0.0,1,2,0,90,4.51085950651685,0.0
0.8959999999999999,0,0,2.0,2,3,1,10,2.3978952727983707,0.0
0.92,1,0,,2,3,0,70,4.2626798770413155,1.0
0.92,0,0,1.0,0,3,0,106,4.672828834461906,1.0
0.769,1,0,0.0,0,3,1,35,3.58351893845611,1.0
0.804,0,1,0.0,0,3,3,73,4.30406509320417,1.0
0.924,0,1,0.0,0,3,3,41,3.7376696182833684,1.0
0.91,1,0,0.0,0,3,3,22,3.1354942159291497,0.0
0.926,1,0,1.0,0,3,0,82,4.418840607796598,0.0
0.913,1,0,2.0,2,3,0,20,3.044522437723423,0.0
0.92,1,0,0.0,0,3,2,44,3.8066624897703196,0.0
0.92,1,0,0.0,0,3,0,107,4.68213122712422,0.0
0.92,1,0,0.0,2,0,0,19,2.995732273553991,1.0
0.624,1,1,0.0,0,3,1,116,4.762173934797756,1.0
0.92,0,1,2.0,2,1,0,55,4.02535169073515,0.0
0.939,1,0,0.0,0,3,0,42,3.7612001156935624,0.0
0.624,1,0,1.0,0,2,0,78,4.3694478524670215,1.0
0.926,1,0,0.0,0,0,1,114,4.74493212836325,0.0
0.926,1,0,1.0,0,0,1,56,4.04305126783455,0.0
0.624,0,1,2.0,2,1,3,6,1.9459101490553132,0.0
0.897,1,0,0.0,0,3,1,15,2.772588722239781,0.0
0.92,0,0,0.0,0,3,0,54,4.007333185232471,0.0
0.899,1,0,0.0,0,3,2,114,4.74493212836325,0.0
0.6659999999999999,1,0,0.0,3,0,0,29,3.4011973816621555,0.0
0.493,0,1,0.0,0,3,0,33,3.5263605246161616,1.0
0.91,0,0,0.0,0,3,3,23,3.1780538303479458,0.0
0.624,1,0,0.0,0,3,0,206,5.332718793265369,1.0
0.926,0,0,1.0,1,3,0,76,4.343805421853684,0.0
0.899,0,0,0.0,0,0,1,24,3.2188758248682006,0.0
0.884,1,0,0.0,0,3,2,101,4.624972813284271,0.0
0.878,0,1,1.0,1,3,2,56,4.04305126783455,0.0
0.92,1,0,1.0,0,3,0,21,3.091042453358316,0.0
0.92,1,0,0.0,0,3,0,77,4.356708826689592,0.0
0.926,1,0,2.0,2,2,0,14,2.70805020110221,0.0
0.92,1,0,0.0,1,3,0,326,5.7899601708972535,0.0
0.92,1,0,0.0,0,0,0,20,3.044522437723423,1.0
0.84,1,1,0.0,0,3,0,34,3.5553480614894135,0.0
0.855,1,0,0.0,2,0,1,17,2.8903717578961645,0.0
0.624,1,0,0.0,3,0,2,31,3.4657359027997265,1.0
0.91,1,1,0.0,0,1,3,52,3.970291913552122,0.0
0.804,1,2,0.0,0,1,0,326,5.7899601708972535,0.0
0.926,1,0,0.0,0,2,0,19,2.995732273553991,0.0
0.555,1,0,0.0,0,3,0,124,4.8283137373023015,1.0
0.769,0,0,0.0,0,3,2,18,2.9444389791664403,1.0
0.897,0,0,1.0,0,0,1,4,1.6094379124341003,0.0
0.926,1,0,4.0,0,3,3,122,4.812184355372417,0.0
0.926,1,1,2.0,2,3,2,82,4.418840607796598,0.0
0.624,0,0,0.0,0,1,3,24,3.2188758248682006,1.0
0.92,1,0,0.0,0,3,3,11,2.4849066497880004,1.0
0.887,0,0,2.0,2,2,3,37,3.6375861597263857,0.0
0.804,0,1,0.0,0,3,2,116,4.762173934797756,1.0
0.6890000000000001,0,1,2.0,2,3,3,27,3.332204510175204,0.0
0.92,1,0,0.0,0,3,3,42,3.7612001156935624,0.0
0.794,0,1,1.0,0,3,0,33,3.5263605246161616,0.0
0.698,0,1,2.0,2,3,3,28,3.367295829986474,0.0
0.91,0,1,2.0,2,3,3,42,3.7612001156935624,0.0
0.855,0,1,0.0,0,3,2,17,2.8903717578961645,1.0
0.91,1,0,0.0,0,3,0,163,5.099866427824199,0.0
0.92,1,0,0.0,0,2,0,58,4.07753744390572,0.0
0.91,1,2,0.0,0,3,3,206,5.332718793265369,0.0
0.92,0,0,0.0,1,3,0,57,4.060443010546419,0.0
0.55,1,0,0.0,0,3,0,40,3.713572066704308,1.0
0.624,0,0,2.0,2,2,0,28,3.367295829986474,1.0
0.939,1,1,2.0,2,3,0,30,3.4339872044851463,0.0
0.92,1,0,0.0,0,3,0,34,3.5553480614894135,0.0
0.624,0,1,2.0,2,3,3,44,3.8066624897703196,0.0
0.92,1,0,0.0,3,3,0,28,3.367295829986474,0.0
0.866,1,0,4.0,0,0,3,154,5.043425116919247,0.0
0.878,0,1,0.0,0,3,0,26,3.295836866004329,1.0
0.903,1,2,0.0,0,0,1,6,1.9459101490553132,0.0
0.691,0,0,0.0,0,3,0,32,3.4965075614664802,0.0
0.91,1,0,2.0,2,3,3,96,4.574710978503383,0.0
0.92,1,0,0.0,0,3,0,70,4.2626798770413155,1.0
0.624,0,1,2.0,2,3,3,4,1.6094379124341003,0.0
0.698,1,0,1.0,0,3,3,86,4.465908118654584,0.0
0.92,1,0,0.0,0,3,1,290,5.673323267171493,0.0
0.92,1,0,0.0,1,3,0,168,5.1298987149230735,0.0
0.92,1,0,0.0,0,0,1,55,4.02535169073515,1.0
0.735,1,1,0.0,0,3,0,42,3.7612001156935624,0.0
0.926,1,0,2.0,2,3,0,34,3.5553480614894135,0.0
0.698,0,2,2.0,2,3,0,16,2.833213344056216,0.0
0.91,1,0,0.0,0,3,0,8,2.1972245773362196,0.0
0.926,0,0,2.0,2,2,3,63,4.1588830833596715,0.0
0.84,0,0,0.0,2,3,3,8,2.1972245773362196,0.0
0.92,1,0,0.0,0,3,0,21,3.091042453358316,0.0
0.926,1,0,1.0,0,3,2,123,4.820281565605037,0.0
0.804,1,0,0.0,5,3,3,292,5.680172609017068,0.0
0.55,0,0,0.0,0,3,0,7,2.0794415416798357,0.0
0.55,1,0,0.0,0,3,0,23,3.1780538303479458,1.0
0.897,0,0,0.0,2,3,3,24,3.2188758248682006,0.0
0.624,1,0,0.0,0,1,3,48,3.8918202981106265,1.0
0.742,1,0,0.0,3,2,0,188,5.241747015059643,0.0
0.92,1,0,0.0,0,3,2,42,3.7612001156935624,0.0
0.893,1,0,2.0,2,3,1,73,4.30406509320417,0.0
0.92,1,0,0.0,0,0,1,156,5.056245805348308,1.0
0.624,1,0,0.0,0,1,0,103,4.6443908991413725,1.0
0.794,0,0,1.0,0,3,0,15,2.772588722239781,0.0
0.624,1,1,0.0,0,3,3,74,4.31748811353631,1.0
0.92,1,0,0.0,0,3,0,39,3.6888794541139363,0.0
0.91,1,1,1.0,0,1,3,92,4.532599493153256,0.0
0.855,1,0,0.0,3,3,0,96,4.574710978503383,0.0
0.884,1,0,0.0,0,0,1,70,4.2626798770413155,0.0
0.91,1,0,1.0,0,3,3,4,1.6094379124341003,0.0
0.92,0,1,0.0,2,3,3,34,3.5553480614894135,0.0
0.624,1,1,0.0,2,3,3,51,3.9512437185814275,0.0
0.899,1,0,2.0,2,3,3,21,3.091042453358316,0.0
0.92,1,0,0.0,0,3,2,6,1.9459101490553132,0.0
0.893,1,1,2.0,2,3,2,68,4.23410650459726,0.0
0.91,0,0,4.0,0,3,1,90,4.51085950651685,0.0
0.624,1,1,0.0,0,1,0,71,4.276666119016055,1.0
0.866,1,0,0.0,2,3,2,4,1.6094379124341003,0.0
0.92,1,0,0.0,0,2,0,145,4.983606621708336,0.0
0.855,0,0,1.0,1,3,2,9,2.302585092994046,0.0
0.92,1,0,0.0,0,3,3,26,3.295836866004329,0.0
0.939,1,0,2.0,2,2,2,42,3.7612001156935624,0.0
0.92,1,0,1.0,0,3,0,45,3.828641396489095,1.0
0.897,0,0,4.0,0,3,2,53,3.9889840465642745,0.0
0.92,1,1,1.0,0,3,2,166,5.117993812416755,0.0
0.8270000000000001,1,1,0.0,0,0,1,72,4.290459441148391,0.0
0.555,1,2,1.0,0,0,3,135,4.912654885736052,1.0
0.624,0,0,1.0,0,3,1,138,4.9344739331306915,1.0
0.92,1,0,0.0,0,3,1,31,3.4657359027997265,0.0
0.92,1,0,0.0,0,0,1,25,3.258096538021482,0.0
0.939,1,0,1.0,0,3,0,28,3.367295829986474,0.0
0.926,1,0,1.0,0,0,1,8,2.1972245773362196,0.0
0.92,0,0,0.0,2,3,3,12,2.5649493574615367,0.0
0.92,0,0,0.0,0,2,0,32,3.4965075614664802,0.0
0.624,1,0,0.0,0,3,0,77,4.356708826689592,1.0
0.855,1,0,1.0,0,3,0,162,5.093750200806762,0.0
0.92,0,0,,2,3,3,53,3.9889840465642745,0.0
0.804,1,0,1.0,0,3,0,12,2.5649493574615367,0.0
0.843,1,0,1.0,0,3,0,6,1.9459101490553132,1.0
0.802,1,0,0.0,0,2,0,31,3.4657359027997265,0.0
0.913,1,0,1.0,0,3,0,5,1.791759469228055,0.0
0.738,1,0,1.0,0,3,1,66,4.204692619390966,1.0
0.92,1,0,4.0,0,0,1,184,5.220355825078324,0.0
0.479,1,1,0.0,0,1,0,4,1.6094379124341003,0.0
0.6890000000000001,1,0,0.0,2,3,3,182,5.209486152841421,0.0
0.92,0,0,1.0,0,3,0,113,4.736198448394496,0.0
0.527,1,0,0.0,0,0,3,94,4.553876891600541,0.0
0.92,1,1,0.0,1,3,3,39,3.6888794541139363,0.0
0.923,0,1,0.0,0,3,0,61,4.127134385045092,0.0
0.7759999999999999,1,0,0.0,0,3,2,103,4.6443908991413725,0.0
0.92,1,0,0.0,0,3,0,7,2.0794415416798357,0.0
0.92,0,0,0.0,5,3,2,28,3.367295829986474,0.0
0.624,1,0,0.0,0,3,3,80,4.394449154672439,0.0
0.92,1,2,0.0,0,3,2,11,2.4849066497880004,0.0
0.624,1,0,0.0,0,3,2,89,4.499809670330265,1.0
0.624,1,0,1.0,0,2,0,32,3.4965075614664802,1.0
0.91,1,0,0.0,0,1,0,19,2.995732273553991,0.0
0.92,1,0,,2,3,2,157,5.062595033026967,0.0
0.92,1,0,0.0,0,2,3,110,4.709530201312334,0.0
0.926,1,0,2.0,2,3,1,90,4.51085950651685,0.0
0.92,1,1,1.0,0,3,0,80,4.394449154672439,0.0
0.624,1,0,0.0,0,3,0,17,2.8903717578961645,1.0
0.92,1,0,0.0,0,0,3,20,3.044522437723423,0.0
0.7759999999999999,1,0,1.0,0,3,0,56,4.04305126783455,0.0
0.926,1,0,1.0,0,0,1,109,4.700480365792417,0.0
0.91,1,0,0.0,0,3,2,118,4.77912349311153,0.0
0.682,0,0,0.0,0,3,0,72,4.290459441148391,1.0
0.878,1,0,1.0,0,3,3,9,2.302585092994046,0.0
0.754,0,0,0.0,0,3,1,15,2.772588722239781,0.0
0.913,1,0,0.0,0,3,0,28,3.367295829986474,0.0
0.899,1,0,0.0,0,3,3,48,3.8918202981106265,0.0
0.92,1,0,0.0,0,3,0,9,2.302585092994046,0.0
0.92,0,1,2.0,2,2,0,111,4.718498871295094,1.0
0.926,1,0,0.0,0,3,1,28,3.367295829986474,0.0
0.92,0,0,0.0,0,0,0,17,2.8903717578961645,1.0
0.624,1,0,0.0,0,3,0,109,4.700480365792417,0.0
0.924,1,0,1.0,0,0,3,35,3.58351893845611,0.0
0.55,1,0,0.0,0,3,0,3,1.3862943611198906,0.0
0.92,0,0,,2,3,3,192,5.262690188904886,0.0
0.949,0,0,1.0,4,0,1,136,4.919980925828125,0.0
0.92,1,0,0.0,0,3,3,34,3.5553480614894135,0.0
0.91,1,1,0.0,0,3,1,48,3.8918202981106265,0.0
0.887,1,2,0.0,0,2,3,94,4.553876891600541,0.0
0.855,0,0,2.0,2,3,3,18,2.9444389791664403,0.0
0.722,1,0,0.0,0,3,0,12,2.5649493574615367,1.0
0.624,1,0,0.0,0,2,0,172,5.153291594497779,1.0
0.893,0,0,0.0,0,0,3,166,5.117993812416755,0.0
0.92,1,0,0.0,0,3,2,28,3.367295829986474,1.0
0.926,0,0,1.0,2,3,3,42,3.7612001156935624,0.0
0.897,0,1,0.0,0,3,3,18,2.9444389791664403,1.0
